icao_id,name,state,wban_id,wmo_id,lat,lng,elevation_feet
KPVJ,"Pauls Valley, Pauls Valley Municipal Airport",OK,53951,,34.71111,-97.22333,295.05
KPWA,"Oklahoma City, Wiley Post Airport",OK,03954,,35.54111,-97.64667,390.2
KRKR,"Poteau, Robert S Kerr Airport",OK,53953,,35.02167,-94.62139,137.46
KRVS,Tulsa - Jones Jr. Airport,OK,53908,,36.04255,-95.99005,189.09
KSWO,"Stillwater, Stillwater Regional Airport",OK,03965,,36.16222,-97.08917,292.85
KTIK,Tinker Air Force Base,OK,13919,72354,35.41667,-97.38333,0.0
KTQH,"Tahlequah, Tahlequah Municipal Airport",OK,53956,,35.92889,-95.00444,266.09
KTUL,"Tulsa, Tulsa International Airport",OK,13968,72356,36.1975,-95.88639,194.86
KWDG,"Enid, Enid Woodring Regional Airport",OK,53986,,36.37917,-97.79111,0.0
KWWR,"Woodward, West Woodward Airport",OK,53957,,36.43667,-99.52111,666.9
KSNL,"Shawnee, Shawnee Municipal Airport",OK,93911,,35.35722,-96.94278,0.0
KAXS,"Altus, Altus/Quartz Mountain Regional Airport",OK,63901,,34.69861,-99.33806,0.0
KCLK,"Clinton, Clinton Regional Airport",OK,13999,,35.53806,-98.92139,0.0
KCUH,"Cushing, Cushing Municipal Airport",OK,53993,,35.94972,-96.77278,0.0
KSRE,"Seminole, Seminole Municipal Airport",OK,23902,,35.27444,-96.675,0.0
KOJA,"Weatherford, Thomas P Stafford Airport",OK,00364,,35.54472,-98.66833,489.2
K4O4,"Idabel, Mc Curtain County Regional Airport",OK,53990,,33.90917,-94.85917,0.0
KRQO,"El Reno, El Reno Regional Airport",OK,53999,,35.4725,-98.00556,0.0
KBKN,Blackwell-Tonkawa Municipal Airport,OK,00212,,36.74511,-97.34958,314.25
KRCE,Clarence E Page Municipal Airport,OK,00215,,35.48808,-97.82356,413.0
KGZL,Stigler,OK,00214,,35.2891,-95.0939,183.18
KHHW,Hugo Stan Stamper Municipal Airport,OK,00172,,34.0348,-95.5419,174.04
KOWP,William R Pogue Municipal Airport,OK,00467,,36.1753,-96.1518,272.19
KELK,Elk City Regional Business Airport,OK,03977,,35.4308,-99.3943,0.0
KHSD,Sundance Airport,OK,,,35.60183,-97.70616,363.63
KH71,Mid-America Industrial Airport,OK,,,36.22538,-95.33005,189.59
KMIO,Miami Regional Airport,OK,,,36.90922,-94.8875,246.28
KGCD,Grant County Regional Airport,OR,00387,,44.40287,-118.96715,1127.15
KAST,"Astoria, Astoria Regional Airport",OR,94224,72791,46.15694,-123.8825,3.37
KBKE,Baker Municipal Airport,OR,24130,,44.84302,-117.80987,1025.01
KBNO,Burns Municipal Airport,OR,94185,72683,43.59488,-118.95791,1262.8
KCVO,"Corvallis, Corvallis Municipal Airport",OR,24202,,44.5,-123.28333,0.0
KEUG,"Eugene, Mahlon Sweet Field",OR,24221,72693,44.13333,-123.21444,108.98
KHIO,Portland-Hillsboro Airport,OR,94261,,45.54765,-122.95568,59.8
KHRI,"Hermiston, Hermiston Municipal Airport",OR,04113,,45.82583,-119.26111,195.09
KLGD,La Grande/Union County Airport,OR,24148,,45.29066,-118.00884,826.92
KLKV,Lake County Airport,OR,94285,,42.15664,-120.39721,1441.09
KLMT,Klamath Falls International Airport,OR,94236,,42.14703,-121.72548,1244.45
KMEH,Meacham,OR,24152,,45.51176,-118.42466,1137.0
KMFR,Rogue Valley International Airport,OR,24225,72597,42.37503,-122.87696,398.19
KONO,Ontario Municipal Airport,OR,24162,,44.01424,-117.00808,666.76
KONP,"Newport, Newport Municipal Airport",OR,24285,,44.58028,-124.05806,37.19
KOTH,Southwest Oregon Regional Airport,OR,24284,,43.41948,-124.2437,0.0
KPDT,Eastern Oregon Regional Airport at Pendleton,OR,24155,72688,45.69757,-118.83444,452.49
KPDX,"Portland, Portland International Airport",OR,24229,72698,45.59578,-122.60917,6.68
KRBG,Roseburg Regional Airport,OR,24231,,43.23368,-123.3577,152.87
KRDM,Redmond Roberts Field,OR,24230,72692,44.25588,-121.14059,929.22
KREO,Rome,OR,94107,,42.59018,-117.86458,1235.99
KSLE,Salem - McNary Field,OR,24232,72694,44.90493,-123.00096,62.39
KSXT,Sexton Summit,OR,24235,,42.6,-123.3656,1170.74
KTTD,"Portland, Portland-Troutdale Airport",OR,24242,,45.55111,-122.40889,7.54
KUAO,Aurora State Airport,OR,94281,,45.24658,-122.77095,59.65
KMMV,"McMinnville, McMinnville Municipal Airport",OR,94273,,45.19611,-123.13222,48.2
KTMK,"Tillamook, Tillamook Airport",OR,00118,,45.41806,-123.81444,11.28
KSPB,Scappoose Industrial Airpark,OR,04201,,45.7691,-122.86365,15.08
KS21,Sunriver,OR,,,43.88333,-121.45,1269.19
K4S1,Gold Beach Municipal Airport,OR,,,42.41536,-124.42492,5.49
KBOK,"Brookings, Brookings Airport",OR,24267,,42.07444,-124.29,139.9
KBDN,Bend Airport AWOS,OR,00224,,44.0948,-121.2006,1055.22
K4S2,Ken Jernstedt Airfield,OR,,,45.67457,-121.53493,192.33
K3S8,Grants Pass Airport,OR,,,42.51011,-123.38798,343.2
K6S2,Florence Municipal Airport,OR,,,43.9828,-124.1114,15.54
KS33,Madras Municipal Airport,OR,24204,,44.6653,-121.1564,742.8
KS39,Prineville Airport,OR,,,44.287,-120.9038,990.6
K77S,Hobby Field Airport,OR,,,43.93075,-123.00667,163.98
KMQS,Chester County Airport,PA,00136,,39.98333,-75.86667,201.17
KABE,"Allentown, Lehigh Valley International Airport",PA,14737,72517,40.64985,-75.44771,117.37
KAFJ,Washington - Washington County Airport,PA,04827,,40.13333,-80.28333,0.0
KAGC,Pittsburgh - Allegheny County Airport,PA,14762,,40.35521,-79.92144,379.21
KAOO,Altoona - Blair County Airport,PA,14736,,40.29994,-78.3168,446.61
KAVP,"Wilkes-Barre - Scranton, Wilkes-Barre / Scranton International Airport",PA,14777,72513,41.33889,-75.72667,289.87
KBFD,Bradford Regional Airport,PA,04751,,41.79838,-78.63539,642.15
KBTP,"Butler, Butler County Airport/K W Scholter Field",PA,64705,,40.78333,-79.95,380.09
KBVI,Beaver County Airport,PA,04813,,40.77351,-80.38248,0.0
KCXY,"Harrisburg, Capital City Airport",PA,14751,,40.21843,-76.8552,102.15
KDUJ,Du Bois - Jefferson County Airport,PA,04787,,41.17948,-78.89326,550.45
KDYL,"Doylestown, Doylestown Airport",PA,54786,,40.33016,-75.12286,120.53
KERI,"Erie, Erie International Airport",PA,14860,72526,42.08,-80.1825,222.23
KFIG,"Clearfield, Clearfield-Lawrence Airport",PA,54792,,41.04667,-78.41167,459.9
KFKL,"Franklin, Venango Regional Airport",PA,94868,,41.38333,-79.86667,0.0
KGKJ,Port Meadville Airport,PA,04843,,41.62584,-80.21231,427.53
KIDI,Indiana / Stewart Field,PA,64706,,40.63333,-79.1,0.0
KIPT,Williamsport - Lycoming County Airport,PA,14778,72514,41.24298,-76.92173,159.75
KJST,Johnstown - Cambria County Airport,PA,04726,,40.3149,-78.83074,693.92
KLBE,Latrobe / Westmoreland,PA,54735,,40.2731,-79.41033,0.0
KLNS,"Lancaster, Lancaster Airport",PA,54737,,40.12058,-76.29446,121.13
KMDT,"Harrisburg, Harrisburg International Airport",PA,14711,72399,40.19361,-76.76333,91.14
KMPO,"Mount Pocono, Pocono Mountains Municipal Airport",PA,54789,,41.13821,-75.37971,574.61
KMUI,Muir Army Air Field / Indiantown,PA,54723,,40.43808,-76.56434,0.0
KPHL,"Philadelphia, Philadelphia International Airport",PA,13739,72408,39.87327,-75.22678,2.15
KPIT,"Pittsburgh, Pittsburgh International Airport",PA,94823,72520,40.50389,-80.26639,360.49
KPNE,"Philadelphia, Northeast Philadelphia Airport",PA,94732,,40.07889,-75.01361,32.93
KPTW,"Pottstown, Pottstown Limerick Airport",PA,54782,,40.23802,-75.55487,88.71
KSEG,Selinsgrove Penn Valley Airport,PA,14770,,40.81929,-76.86582,135.35
KTHV,"York, York Airport",PA,93778,,39.91944,-76.87694,141.44
KUNV,State College - University Park Airport,PA,54739,,40.85344,-77.8401,0.0
KRDG,"Reading, Reading Regional Airport",PA,14712,,40.37333,-75.95944,101.25
KHMZ,"Bedford, Bedford County Airport",PA,,,40.08528,-78.51222,354.48
KLOM,Philadelphia - Wings Field Airport,PA,64752,,40.13758,-75.2684,0.0
KRVL,Reedsville / Mifflin,PA,,,40.68333,-77.63333,249.63
KUKT,Quakertown Airport,PA,64753,,40.4368,-75.38016,160.32
KUCP,"New Castle, New Castle Municipal Airport",PA,00122,,41.02528,-80.41333,327.05
KCKZ,Pennridge Airport,PA,,,40.38919,-75.29047,172.82
KOQN,Brandywine Regional Airport,PA,,,39.99011,-75.5819,140.97
KXLL,Allentown Queen City Municipal Airport,PA,00379,,40.57,-75.488,122.22
KN38,Wellsboro Johnston Airport,PA,,,41.72789,-77.3965,578.82
KHZL,Hazleton Municipal Airport,PA,,,40.98447,-75.99005,488.59
K22N,Lehighton Jake Arner Memorial Airport,PA,,,40.8095,-75.7615,162.76
K2G9,Somerset County Airport,PA,,,40.0389,-79.015,692.51
KOYM,St Marys Municipal Airport,PA,,,41.41248,-78.50263,589.48
KPJC,Zelienople Municipal Airport,PA,,,40.80197,-80.16086,273.65
KVVS,Joseph A Hardy Connellsville Airport,PA,93795,,39.95906,-79.65742,386.18
TJBQ,"Aquadilla, Rafael Hernandez Airport",PR,11603,,18.5,-67.13333,72.24
TJNR,"Roosevelt Roads, Roosevelt Roads Naval Station, Ofstie Field",PR,11630,,18.25528,-65.64333,10.06
TJIG,San Juan Fernando Luis Ribas Dominicci,PR,00494,,18.4568,-66.0981,3.05
KBID,Block Island State Airport,RI,94793,,41.16947,-71.57873,32.0
KOQU,N. Kingston / Quonset,RI,54752,,41.6,-71.41667,5.79
KPVD,Rhode Island TF Green International Airport,RI,14765,72507,41.72233,-71.42772,15.42
KSFZ,"Pawtucket, North Central State Airport",RI,64710,,41.91667,-71.5,134.42
KUUU,"Newport, Newport State Airport",RI,14787,,41.53,-71.28361,45.1
KWST,"Westerly, Westerly State Airport",RI,14794,,41.34972,-71.79889,19.84
KAND,"Anderson, Anderson County Airport",SC,93846,72319,34.49778,-82.70972,233.75
KCAE,"Columbia, Columbia Metropolitan Airport",SC,13883,72310,33.94194,-81.11806,68.29
KCEU,"Clemson, Clemson-Oconee County Airport",SC,53850,,34.67222,-82.88139,270.83
KCHS,"Charleston, Charleston Air Force Base",SC,13880,72208,32.89889,-80.04056,13.29
KCRE,North Myrtle Beach Grand Strand Airport,SC,93718,,33.81619,-78.72043,8.82
KCUB,Columbia - Jim Hamilton L.B. Owens Airport,SC,53867,,33.97083,-80.99444,54.72
KFLO,Florence - Florence Regional Airport,SC,13744,,34.18778,-79.73083,42.97
KGMU,Greenville Downtown Airport,SC,13886,,34.84873,-82.35004,309.91
KGRD,"Greenwood, Greenwood County Airport",SC,53874,,34.24722,-82.15472,188.15
KGSP,Greenville Spartanburg International Airport,SC,03870,72312,34.90611,-82.21255,294.41
KMMT,McEntire Air National Guard Weather Facility Base,SC,03858,,33.91667,-80.8,0.0
KMYR,Myrtle Beach International Airport,SC,13717,74791,33.67975,-78.92833,0.0
KNBC,"Beaufort, Marine Corps Air Station",SC,93831,,32.49361,-80.70306,0.0
KOGB,"Orangeburg, Orangeburg Municipal Airport",SC,53854,,33.46389,-80.85361,59.01
KSPA,Spartanburg Memorial,SC,93804,,34.91667,-81.95,244.14
KSSC,Shaw Air Force Base,SC,13849,74790,33.96667,-80.48333,0.0
KUDG,"Darlington, Darlington County Jetport Airport",SC,03742,,34.44917,-79.89028,58.52
KUZA,"Rock Hill, Rock Hill - York County Airport",SC,53871,,34.98389,-81.05583,197.36
KHXD,"Hilton Head Island, Hilton Head Airport",SC,63837,,32.21667,-80.7,7.32
KMNI,Manning / Cooper Regional,SC,00371,,33.58333,-80.21667,31.09
KGYH,Greenville-Donaldson Center Airport,SC,63889,,34.7583,-82.3764,0.0
KGGE,Georgetown County Airport       ,SC,00391,,33.3117,-79.3196,12.19
KHYW,Conway Horry County Airport,SC,00204,,33.829,-79.122,10.06
KMAO,Marion County Airport,SC,00200,,34.181,-79.335,28.04
KHVS,Hartsville Regional Airport,SC,00219,,34.403,-80.119,111.25
KBBP,Marlboro County Jetport,SC,00217,,34.622,-79.734,45.11
KCQW,Cheraw Municipal Lynch Bellinger Field,SC,00197,,34.713,-79.957,73.15
KSMS,Sumter Airport,SC,00202,,33.995,-80.361,55.17
KCDN,Camden Woodward Field,SC,00195,,34.284,-80.565,92.05
KFDW,Winnsboro/Fairfield County Airport,SC,00220,,34.315,-81.109,176.17
KEOE,Newberry County Airport,SC,00189,,34.309,-81.64,173.13
KLUX,Laurens County Airport,SC,00190,,34.507,-81.947,212.14
KDCM,Chester Catawba Regional Airport,SC,00192,,34.789,-81.196,200.25
KLKR,Lancaster County-mc Whirter Field,SC,00199,,34.723,-80.855,148.13
KCKI,Kingstree Williamsburg Regional Airport,SC,00196,,33.717,-79.857,20.12
KBNL,Barnwell Regional Airport,SC,00194,,33.258,-81.388,75.29
KAIK,Aiken Municipal Airport,SC,00193,,33.649,-81.685,161.24
KLRO,Mount Pleasant Regional-Faison Field,SC,00390,,32.898,-79.783,4.27
KJZI,Charleston Executive Airport,SC,00198,,32.701,-80.003,5.18
KDYB,Summerville Airport,SC,00218,,33.063,-80.279,17.07
KRBW,Walterboro Lowcountry Regional Airport,SC,00201,,32.921,-80.641,31.09
KARW,Beaufort County Airport,SC,00203,,32.412,-80.634,38.1
KLQK,Pickens County Airport,SC,00271,,34.80997,-82.70289,309.07
KMKS,Moncks Corner Berkeley County,SC,00191,,33.1855,-80.0362,22.25
KAQX,Allendale County Airport,SC,,,32.9951,-81.2703,49.01
K35A,Union County Airport - Troy Shelton Field,SC,,,34.68695,-81.64117,185.93
KFSD,"Sioux Falls, Foss Field",SD,14944,72651,43.57694,-96.75361,432.39
KBKX,"Brookings, Brookings Municipal Airport",SD,94902,,44.3,-96.81667,0.0
KYKN,"Yankton, Chan Gurney Municipal Airport",SD,94911,,42.91667,-97.38333,357.23
K9V9,"Chamberlain, Chamberlain Municipal Airport",SD,94943,72653,43.76667,-99.31833,519.07
KHON,"Huron, Huron Regional Airport",SD,14936,72654,44.38806,-98.22833,390.72
KMHE,"Mitchell, Mitchell Municipal Airport",SD,94950,,43.76667,-98.03333,396.43
KATY,"Watertown, Watertown Municipal Airport",SD,14946,,44.90472,-97.14944,530.58
KABR,"Aberdeen, Aberdeen Regional Airport",SD,14929,72659,45.44333,-98.41306,398.4
KRAP,"Rapid City, Rapid City Regional Airport",SD,94043,72662,44.04556,-103.05389,1029.0
KRCA,Ellsworth Air Force Base,SD,24006,,44.15,-103.1,0.0
KPIR,"Pierre, Pierre Regional Airport",SD,24025,72656,44.38278,-100.28583,523.86
KICR,"Winner, Bob Wiley Field Airport",SD,94990,,43.39056,-99.8425,614.99
KIEN,"Pine Ridge, Pine Ridge Airport",SD,94039,,43.02556,-102.52306,1001.97
KMBG,"Mobridge, Mobridge Municipal Airport",SD,94052,,45.55,-100.40861,520.97
K2WX,Buffalo,SD,94037,,45.60444,-103.54639,921.99
KD07,Faith,SD,94056,,45.03194,-102.01917,784.01
KPHP,"Philip, Philip Airport",SD,24024,,44.05111,-101.60111,672.74
K8D3,"Sisseton, Sisseton Municipal Airport",SD,94993,,45.66889,-96.99139,352.99
KCUT,"Custer, Custer County Airport",SD,94032,,43.73306,-103.6175,1695.76
KSPF,Spearfish / Clyde Ice,SD,00386,,44.48333,-103.78333,1198.17
KMDS,Madison Municipal Airport,SD,00211,,44.0164147,-97.0855992,523.04
KBNA,"Nashville, Nashville International Airport",TN,13897,72327,36.11889,-86.68917,180.2
KCHA,"Chattanooga, Lovell Field",TN,13882,72324,35.03333,-85.2,203.99
KCKV,Clarksville Outlaw Field,TN,03894,72328,36.61689,-87.41174,167.68
KCSV,"Crossville, Crossville Memorial-Whitson Field Airport",TN,03847,72325,35.95139,-85.085,568.58
KDYR,"Dyersburg, Dyersburg Municipal Airport",TN,03809,,36.0,-89.4,91.44
KHZD,Huntingdon Carroll County Airport,TN,,,36.08896,-88.46538,151.18
KM04,COVINGTON MUNI,TN,,,35.58,-89.59,85.34
KM08,BOLIVAR/WILLIAM L WHITEHURST,TN,,,35.21,-89.04,152.1
KMEM,Memphis International Airport,TN,13893,72334,35.05644,-89.98634,76.63
KMKL,"Jackson, McKellar-Sipes Regional Airport",TN,03811,,35.59306,-88.91667,129.16
KMQY,"Smyrna, Smyrna Airport",TN,13827,,36.00889,-86.52,0.0
KNQA,"Millington, Millington Municipal Airport",TN,93839,,35.35667,-89.87028,0.0
KOQT,Oak Ridge,TN,53868,72427,36.02278,-84.23333,274.32
KPHT,Paris - Henry County Airport,TN,,,36.34,-88.38,176.78
KSZY,SELMER/ROBERT SIBLEY,TN,,,35.2,-88.5,185.93
KTRI,"Bristol / Johnson / Kingsport, Tri-City Regional Airport",TN,13877,72335,36.47972,-82.39889,455.92
KTYS,"Knoxville, McGhee Tyson Airport",TN,13891,72326,35.81806,-83.98583,295.82
KUCY,Union City - Everett-Stewart Regional Airport,TN,63820,,36.38,-88.98,103.94
KSNH,SAVANNAH/HARDIN CO,TN,,,35.17,-88.22,144.17
KDKX,Knoxville Downtown Airport,TN,,,35.96581,-83.87169,253.9
KMRC,Columbia / Maury County,TN,00463,,35.55,-87.18333,207.87
K0A9,Elizabethton Municipal Airport,TN,00210,,36.371,-82.173,486.16
KBGF,Winchester Municipal Airport,TN,00344,,35.1775,-86.0662,298.09
KTHA,Tullahoma Regional Airport/William Northern Field,TN,00348,,35.38,-86.2467,330.1
KSRB,Sparta Upper Cumberland Regional Airport,TN,00372,,36.0559,-85.5307,312.12
KMMI,Athens McMinn County Airport,TN,,,35.3973,-84.5626,261.52
KRZR,Cleveland Regional Jetport,TN,,,35.2115,-84.7998,262.13
KPVE,Lexington-Parsons Beech River Regional Airport,TN,,,35.6564,-88.1954,148.74
KRNC,McMinnville Warren County Memorial Airport,TN,,,35.6991,-85.8402,314.55
KSYI,Shelbyville Bomar Field & Shelbyville Municipal Airport,TN,,,35.5594,-86.4425,243.84
KMOR,Morristown Moore-Murrell Airport,TN,00496,,36.1794,-83.3754,399.9
KFYM,Fayetteville Municipal Airport,TN,,,35.0597,-86.564,299.92
KGKT,Sevierville Gatlinburg - Pigeon Forge Airport,TN,00497,,35.85681,-83.53334,309.07
KM91,Springfield Robertson County Airport,TN,,,36.5363,-86.9189,215.49
KJAU,Jacksboro Campbell County Airport,TN,,,36.3341,-84.163,359.66
KGZS,Pulaski Abernathy Field Airport,TN,,,35.1537,-87.0568,208.79
K1M5,Portland Municipal Airport,TN,,,36.5929,-86.4769,249.33
KXNX,Sumner County Regional Airport,TN,,,36.37508,-86.40842,177.76
KFYE,Somerville - Fayette County Airport,TN,,,35.2061,-89.3929,132.89
K2A0,Dayton,TN,,,35.4817,-84.9322,219.15
KMNV,Monroe County Airport,TN,,,35.54522,-84.38039,314.25
K8A3,Livingston Municipal Airport,TN,,,36.4135,-85.31044,418.19
KRKW,Rockwood Municipal Airport,TN,,,35.92501,-84.691,507.19
KLUG,Ellington Airport,TN,,,35.50697,-86.80389,218.54
KM54,Lebanon Municipal Airport,TN,,,36.1904,-86.3157,179.53
KGCY,Greeneville-Greene County Municipal Airport,TN,03829,,36.19601,-82.81099,490.12
KM02,Dickson Municipal Airport,TN,,,36.1279,-87.4298,271.88
K2M2,Lawrenceburg-Lawrence County Airport,TN,,,35.23431,-87.25794,285.29
KSCX,Scott Municipal Airport,TN,,,36.45569,-84.58575,470.92
KDRT,"Del Rio, Del Rio International Airport",TX,22010,72261,29.37472,-100.92361,314.0
KDLF,Laughlin Air Force Base Auxiliary Airfield,TX,22001,,29.36652,-100.78469,0.0
KGDP,"Pine Springs, Guadalupe Mountains National Park",TX,23055,72262,31.83111,-104.80889,1655.0
KSJT,"San Angelo, Mathis Field",TX,23034,72263,31.35139,-100.49389,582.39
KDHT,"Dalhart, Dalhart Municipal Airport",TX,93042,74736,36.02333,-102.54722,1215.46
KMRF,Marfa,TX,93035,72264,30.36667,-104.01667,0.0
KMAF,"Midland, Midland International Airport",TX,23023,72265,31.94778,-102.20861,874.9
KINK,"Wink, Winkler County Airport",TX,23040,,31.77972,-103.20139,858.3
KLBB,"Lubbock, Lubbock International Airport",TX,23042,72267,33.6675,-101.82139,993.2
KELP,"El Paso, El Paso International Airport",TX,23044,72270,31.81111,-106.37583,1202.13
KCDS,"Childress, Childress Municipal Airport",TX,23007,72366,34.4275,-100.28333,593.94
KAMA,"Amarillo, Amarillo International Airport",TX,23047,72363,35.22,-101.71722,1094.99
KBGD,"Borger, Hutchinson County Airport",TX,03024,,35.695,-101.395,926.84
KFST,"Fort Stockton, Fort Stockton-Pecos County Airport",TX,23091,,30.91194,-102.91667,917.65
KODO,"Odessa, Odessa-Schlemeyer Field",TX,03031,,31.92139,-102.39167,909.32
K6R6,Dryden - Terrell County Airport,TX,03032,,30.04806,-102.21306,701.01
KHHF,"Canadian, Hemphill County Airport",TX,93046,,35.9,-100.4,0.0
KPVW,"Plainview, Hale County Airport",TX,23097,,34.16806,-101.71722,0.0
KSWW,"Sweetwater, Avenger Field Airport",TX,23033,,32.46722,-100.46639,725.42
K11R,"Brenham, Brenham Municipal Airport",TX,53928,,30.21889,-96.37417,93.88
K3T5,"La Grange, Fayette Regional Air Center Airport",TX,12978,,29.90806,-96.95,98.76
KABI,"Abilene, Abilene Regional Airport",TX,13962,72266,32.41028,-99.68167,544.78
KACT,"Waco, Waco Regional Airport",TX,13959,72256,31.61722,-97.22778,151.87
KADS,Dallas / Addison Airport,TX,03970,,32.96667,-96.83333,0.0
KAFW,"Fort Worth, Fort Worth Alliance Airport",TX,53909,,32.97333,-97.31806,215.61
KALI,"Alice, Alice International Airport",TX,12932,,27.74111,-98.02694,51.95
KATT,"Austin City, Austin Camp Mabry",TX,13958,72254,30.31667,-97.76667,204.22
KAUS,Austin-Bergstrom International Airport,TX,13904,74745,30.18304,-97.67987,146.49
KBAZ,New Braunfels National Airport,TX,12971,,29.70575,-98.04322,197.63
KBMQ,"Burnet, Burnet Municipal Craddock Field",TX,03999,,30.74056,-98.23528,386.15
KBPT,Beaumont/Port Arthur Southeast Texas Regional Airport,TX,12917,72241,29.9521,-94.0261,3.82
KBRO,"Brownsville, Brownsville / South Padre Island International Airport",TX,12919,72250,25.91417,-97.42306,7.1
KBWD,"Brownwood, Brownwood Regional Airport",TX,93943,,31.8,-98.95,419.71
KCLL,"College Station, Easterwood Field",TX,03904,74746,30.58222,-96.36167,96.0
KCOT,"Cotulla, Cotulla-La Salle County Airport",TX,12947,,28.45833,-99.22028,143.99
KCRP,"Corpus Christi, Corpus Christi International Airport",TX,12924,72251,27.77306,-97.51278,14.81
KCRS,"Corsicana, Campbell Field-Corsicana Municipal Airport",TX,53912,,32.03111,-96.39889,135.02
KCXO,"Conroe, Montgomery County Airport",TX,53902,,30.35667,-95.41389,69.38
KDAL,Dallas Love Field,TX,13960,72258,32.85416,-96.85506,147.61
KDFW,Dallas/Fort Worth International Airport,TX,03927,72259,32.89743,-97.02196,165.69
KDTO,Denton Enterprise Airport,TX,03991,,33.20505,-97.20061,194.63
KDWH,"Houston, Hooks Memorial Airport",TX,53910,,30.0675,-95.55611,46.77
KDYS,"Abilene, Dyess Air Force Base",TX,13910,,32.42,-99.85694,0.0
KEFD,Houston / Ellington,TX,12906,,29.6,-95.16667,0.0
KERV,"Kerrville, Kerrville Municipal Airport/Louis Schreiner Field",TX,12961,,29.96667,-99.08333,0.0
KFTW,"Fort Worth, Meacham International Airport",TX,13961,74739,32.82528,-97.36417,213.57
KFWS,Fort Worth Spinks Airport,TX,03985,,32.56537,-97.30837,236.7
KGGG,Longview - East Texas Regional Airport,TX,03901,72247,32.39056,-94.71389,107.27
KGKY,Arlington Municipal Airport,TX,53907,,32.65829,-97.09509,179.69
KGLE,"Gainesville, Gainesville Municipal Airport",TX,93929,,33.65139,-97.19694,0.0
KGLS,"Galveston, Scholes Field",TX,12923,72242,29.27028,-94.86417,1.52
KGPM,"Grand Prairie, Grand Prairie Municipal Airport",TX,53984,,32.69861,-97.04667,179.53
KGRK,"Fort Hood, Robert Gray AAF Ft Hood",TX,03902,,31.06667,-97.81667,0.0
KGTU,"Georgetown, Georgetown Municipal Airport",TX,53942,,30.68333,-97.68333,239.88
KGVT,Greenville / Majors,TX,13926,,33.06667,-96.06667,0.0
KGVW,Galveston 209A,TX,03929,,29.13,-94.55,321.87
KHDO,"Hondo, Hondo Municipal Airport",TX,12962,,29.35944,-99.17417,281.0
KHLR,"Fort Hood, Hood AAF Ft Hood",TX,03933,72257,31.13333,-97.7,0.0
KHOU,"Houston, Houston Hobby Airport",TX,12918,72244,29.6375,-95.2825,13.2
KHRL,"Harlingen, Rio Grande Valley International Airport",TX,12904,,26.22972,-97.65528,9.45
KHYI,"San Marcos, San Marcos Municipal Airport",TX,12979,,29.89361,-97.86472,181.97
KIAH,Houston Intercontinental Airport,TX,12960,72243,29.9844,-95.36074,27.49
KILE,"Killeen, Skylark Field Airport",TX,03972,,31.08333,-97.68333,256.34
KJAS,"Jasper, Jasper County-Bell Field Airport",TX,53945,,30.88556,-94.03472,64.92
KJCT,"Junction, Kimble County Airport",TX,13973,74740,30.51083,-99.76639,521.45
KLBX,"Angleton / Lake Jackson, Brazoria County Airport",TX,12976,,29.11536,-95.46323,7.74
KLFK,"Lufkin, Angelina County Airport",TX,93987,,31.23389,-94.75,87.09
KLRD,"Laredo, Laredo International Airport",TX,12907,72252,27.54361,-99.46139,150.57
KLVJ,"Houston, Pearland Regional Airport",TX,12975,,29.52111,-95.24194,11.92
KMFE,"McAllen, Miller International Airport",TX,12959,,26.17972,-98.24444,30.14
KMWL,"Mineral Wells, Mineral Wells Airport",TX,93985,,32.78167,-98.06028,287.11
KNFW,"Fort Worth, Naval Air Station",TX,13911,,32.76583,-97.43333,185.32
KNGP,"Corpus Christi, Corpus Christi Naval Air Station/Truax Field",TX,12926,,27.6925,-97.29111,4.67
KNQI,"Kingsville, Naval Air Station",TX,12928,,27.50306,-97.81167,13.38
KOCH,"Nacogdoches, A L Mangham Jr. Regional Airport",TX,53948,,31.58333,-94.71667,108.2
KPIL,"Port Isabel, Port Isabel-Cameron County Airport",TX,12957,,26.15917,-97.3375,5.13
KPRX,Paris / Cox Field,TX,93955,,33.63333,-95.45,0.0
KPSX,Palacios Municipal Airport,TX,12935,,28.72485,-96.25347,3.15
KPWG,"Waco, Mc Gregor Executive Airport",TX,53952,,31.48333,-97.31667,180.44
KRBD,"Dallas, Redbird Airport",TX,03971,,32.67583,-96.86389,200.42
KRKP,Rockport Aransas County Airport,TX,12972,,28.08371,-97.04664,7.46
KRND,Randolph Air Force Base,TX,12911,,29.53333,-98.28333,221.89
KSAT,"San Antonio, San Antonio International Airport",TX,12921,72253,29.53278,-98.46361,243.57
KSEP,"Stephenville, Clark Field Municipal Airport",TX,03969,72260,32.21667,-98.18333,402.64
KSGR,"Houston, Sugar Land Municipal / Hull Field Airport",TX,12977,,29.62222,-95.65667,23.47
KSKF,San Antonio - Kelly Field,TX,12909,,29.38333,-98.58333,0.0
KSPS,"Wichita Falls, Sheppard Air Force Base",TX,13966,72351,33.97861,-98.49278,308.62
KSSF,"San Antonio, Stinson Municipal Airport",TX,12970,,29.33889,-98.47167,173.1
KT82,"Fredericksburg, Gillespie County Airport",TX,93947,,30.24361,-98.90944,0.0
KTPL,"Temple, Draughon-Miller Central Texas Regional Airport",TX,93984,,31.15,-97.4,0.0
KTRL,"Terrell, Terrell Municipal Airport",TX,53911,,32.71361,-96.26833,143.03
